event_id,session_id,user_id,event_step,event_time,device_type,browser,traffic_source,product_id,product_category,product_price,order_value,payment_method,location
725,S_1624,U_161,Add_to_Cart,2025-09-13 06:23:00,Desktop,Edge,Direct,P_183,Electronics,2073.54,3820.0,UPI,Mumbai
726,S_1505,U_793,Checkout,2025-06-09 02:05:00,Desktop,Edge,Facebook,P_283,Electronics,3205.54,0.0,COD,Chennai
727,S_1756,U_618,Homepage,2025-10-27 05:39:00,Tablet,Safari,Facebook,P_127,Electronics,4427.45,0.0,COD,Chennai
728,S_1388,U_152,Checkout,2025-06-16 11:56:00,Mobile,Chrome,Direct,P_231,Electronics,2414.78,0.0,Credit Card,Mumbai
729,S_1555,U_136,Homepage,2025-10-07 00:53:00,Mobile,Chrome,Instagram,P_151,Clothing,875.03,7393.41,COD,Chennai
730,S_1196,U_654,Homepage,2025-06-29 23:54:00,Desktop,Edge,Facebook,P_215,Sportswear,2074.0,0.0,COD,Kolkata
731,S_1009,U_322,Homepage,2025-07-21 15:42:00,Desktop,Safari,Facebook,P_281,Electronics,941.86,973.51,Debit Card,Chennai
732,S_1907,U_369,Checkout,2025-06-16 04:54:00,Desktop,Edge,Google,P_288,Sportswear,378.21,0.0,Debit Card,Kolkata
733,S_1800,U_360,Add_to_Cart,2025-06-30 15:08:00,Mobile,Safari,Google,P_258,Electronics,3832.3,0.0,UPI,Chennai
734,S_1214,U_792,Product_Page,2025-10-28 17:26:00,Tablet,Chrome,Instagram,P_101,Sportswear,1420.59,0.0,UPI,Mumbai
735,S_1429,U_392,Product_Page,2025-08-18 07:19:00,Mobile,Edge,Facebook,P_231,Home & Kitchen,309.43,0.0,Debit Card,Delhi
736,S_1352,U_649,Checkout,2025-07-16 19:46:00,Desktop,Chrome,Facebook,P_216,Home & Kitchen,4400.43,9371.28,Credit Card,Bangalore
737,S_1411,U_480,Product_Page,2025-10-15 15:50:00,Mobile,Safari,Email,P_192,Sportswear,2385.81,0.0,Credit Card,Mumbai
738,S_1543,U_592,Checkout,2025-07-11 22:00:00,Desktop,Firefox,Instagram,P_151,Electronics,1422.64,0.0,UPI,Bangalore
739,S_1008,U_19,Product_Page,2025-09-22 21:06:00,Desktop,Safari,Instagram,P_206,Clothing,1535.11,0.0,Debit Card,Chennai
740,S_1467,U_82,Product_Page,2025-09-08 17:14:00,Mobile,Firefox,Email,P_211,Sportswear,1430.53,0.0,Credit Card,Chennai
741,S_1733,U_735,Product_Page,2025-07-14 14:33:00,Mobile,Chrome,Email,P_261,Beauty,1214.41,6582.71,COD,Delhi
742,S_1695,U_709,Product_Page,2025-06-27 18:01:00,Desktop,Chrome,Google,P_192,Clothing,4253.76,0.0,UPI,Chennai
743,S_1060,U_493,Add_to_Cart,2025-08-25 03:01:00,Desktop,Edge,Instagram,P_190,Beauty,1100.56,3277.25,UPI,Bangalore
744,S_1550,U_288,Product_Page,2025-07-03 05:04:00,Tablet,Firefox,Instagram,P_123,Sportswear,2940.72,0.0,COD,Mumbai
745,S_1321,U_428,Homepage,2025-10-03 12:21:00,Desktop,Safari,Email,P_201,Electronics,663.41,0.0,COD,Mumbai
746,S_1671,U_135,Checkout,2025-08-05 23:52:00,Desktop,Chrome,Direct,P_245,Beauty,4762.75,2291.63,UPI,Kolkata
747,S_1333,U_69,Product_Page,2025-07-31 01:20:00,Desktop,Firefox,Direct,P_126,Sportswear,3135.58,7064.92,COD,Delhi
748,S_1445,U_380,Product_Page,2025-09-07 12:57:00,Desktop,Safari,Google,P_155,Clothing,4544.82,0.0,Credit Card,Bangalore
749,S_1334,U_515,Purchase,2025-10-22 23:36:00,Desktop,Firefox,Direct,P_266,Electronics,2170.03,0.0,UPI,Chennai
750,S_1079,U_769,Add_to_Cart,2025-10-26 19:30:00,Mobile,Safari,Direct,P_240,Beauty,4110.16,3058.97,Credit Card,Hyderabad
751,S_1059,U_571,Homepage,2025-07-01 11:59:00,Desktop,Safari,Direct,P_165,Sportswear,4312.18,4801.86,UPI,Delhi
752,S_1618,U_231,Purchase,2025-06-04 02:54:00,Mobile,Safari,Facebook,P_115,Electronics,3603.86,0.0,Credit Card,Delhi
753,S_1769,U_599,Add_to_Cart,2025-10-26 06:13:00,Mobile,Safari,Google,P_262,Electronics,736.85,0.0,Debit Card,Hyderabad
754,S_1601,U_766,Product_Page,2025-08-25 13:46:00,Mobile,Firefox,Email,P_133,Home & Kitchen,375.58,0.0,Credit Card,Mumbai
755,S_1444,U_48,Homepage,2025-09-21 05:51:00,Mobile,Firefox,Direct,P_257,Electronics,1092.23,0.0,COD,Kolkata
756,S_1652,U_399,Checkout,2025-06-05 19:17:00,Mobile,Edge,Facebook,P_232,Sportswear,855.05,0.0,Debit Card,Mumbai
757,S_1765,U_599,Add_to_Cart,2025-08-26 00:43:00,Desktop,Firefox,Direct,P_148,Clothing,3708.15,7481.12,UPI,Mumbai
758,S_1317,U_462,Product_Page,2025-07-19 13:54:00,Mobile,Firefox,Facebook,P_211,Home & Kitchen,2917.93,873.94,Credit Card,Hyderabad
759,S_1647,U_454,Checkout,2025-10-14 16:01:00,Mobile,Edge,Google,P_227,Sportswear,2771.97,0.0,UPI,Chennai
760,S_1933,U_219,Checkout,2025-10-24 23:11:00,Tablet,Firefox,Direct,P_222,Sportswear,1488.48,0.0,Debit Card,Chennai
761,S_1797,U_498,Homepage,2025-09-10 02:59:00,Mobile,Safari,Facebook,P_158,Sportswear,1026.66,0.0,COD,Kolkata
762,S_1727,U_535,Product_Page,2025-09-10 14:55:00,Tablet,Chrome,Instagram,P_103,Beauty,1270.78,0.0,COD,Kolkata
763,S_1218,U_497,Homepage,2025-06-14 17:23:00,Mobile,Chrome,Instagram,P_122,Beauty,2181.3,0.0,COD,Bangalore
764,S_1003,U_394,Add_to_Cart,2025-09-22 18:16:00,Desktop,Edge,Facebook,P_226,Clothing,3778.67,0.0,UPI,Bangalore
765,S_1616,U_282,Homepage,2025-06-17 11:59:00,Mobile,Firefox,Direct,P_197,Sportswear,1496.23,0.0,COD,Mumbai
766,S_1035,U_46,Add_to_Cart,2025-06-12 11:21:00,Tablet,Firefox,Direct,P_158,Beauty,3583.48,1108.07,COD,Hyderabad
767,S_1275,U_233,Checkout,2025-07-29 15:50:00,Mobile,Edge,Google,P_146,Beauty,2610.11,0.0,UPI,Kolkata
768,S_1592,U_388,Checkout,2025-08-01 11:39:00,Desktop,Chrome,Google,P_113,Beauty,4461.57,1318.64,UPI,Delhi
769,S_1378,U_123,Product_Page,2025-08-13 11:47:00,Mobile,Safari,Email,P_262,Clothing,1394.7,0.0,Debit Card,Chennai
770,S_1759,U_69,Checkout,2025-06-04 04:54:00,Desktop,Firefox,Google,P_254,Clothing,2419.03,0.0,COD,Hyderabad
771,S_1447,U_9,Homepage,2025-09-26 01:43:00,Desktop,Edge,Direct,P_109,Sportswear,754.32,0.0,Debit Card,Kolkata
772,S_1369,U_196,Checkout,2025-06-07 19:32:00,Mobile,Safari,Email,P_255,Home & Kitchen,1875.22,0.0,Credit Card,Bangalore
773,S_1108,U_322,Homepage,2025-08-14 03:39:00,Desktop,Edge,Google,P_259,Sportswear,2682.34,0.0,Credit Card,Kolkata
774,S_1571,U_733,Product_Page,2025-10-14 21:04:00,Mobile,Edge,Facebook,P_192,Beauty,3743.88,2064.19,Credit Card,Chennai
775,S_1642,U_383,Checkout,2025-08-14 12:08:00,Desktop,Edge,Instagram,P_181,Beauty,1230.96,0.0,Credit Card,Kolkata
776,S_1903,U_699,Homepage,2025-06-24 10:20:00,Mobile,Chrome,Google,P_131,Electronics,1325.03,9498.76,UPI,Chennai
777,S_1034,U_745,Homepage,2025-07-09 18:10:00,Desktop,Chrome,Google,P_155,Sportswear,3268.42,0.0,Debit Card,Hyderabad
778,S_1682,U_781,Add_to_Cart,2025-08-09 17:17:00,Desktop,Edge,Facebook,P_286,Beauty,2097.55,0.0,Debit Card,Kolkata
779,S_1284,U_598,Add_to_Cart,2025-07-23 16:14:00,Desktop,Firefox,Direct,P_211,Beauty,2565.85,2891.12,UPI,Kolkata
780,S_1919,U_533,Add_to_Cart,2025-09-07 22:30:00,Desktop,Safari,Facebook,P_123,Home & Kitchen,4229.83,0.0,Credit Card,Bangalore
781,S_1153,U_162,Add_to_Cart,2025-09-10 01:47:00,Desktop,Firefox,Google,P_130,Electronics,2645.69,0.0,Debit Card,Hyderabad
782,S_1822,U_13,Product_Page,2025-06-06 20:06:00,Desktop,Chrome,Direct,P_140,Sportswear,3366.75,0.0,COD,Delhi
783,S_1977,U_142,Product_Page,2025-06-22 22:08:00,Mobile,Safari,Email,P_141,Clothing,3386.84,0.0,UPI,Chennai
784,S_1194,U_774,Product_Page,2025-09-29 23:55:00,Desktop,Edge,Google,P_143,Sportswear,4076.98,0.0,UPI,Hyderabad
785,S_1886,U_335,Homepage,2025-09-05 16:12:00,Mobile,Firefox,Facebook,P_106,Sportswear,3299.26,1267.21,COD,Hyderabad
786,S_1800,U_29,Purchase,2025-08-31 13:31:00,Desktop,Firefox,Email,P_251,Home & Kitchen,604.61,0.0,Credit Card,Delhi
787,S_1930,U_587,Add_to_Cart,2025-09-20 08:54:00,Mobile,Edge,Instagram,P_255,Sportswear,1908.21,0.0,Credit Card,Hyderabad
788,S_1318,U_445,Product_Page,2025-07-10 17:21:00,Tablet,Firefox,Email,P_258,Home & Kitchen,4949.79,9073.91,Debit Card,Chennai
789,S_1682,U_568,Product_Page,2025-06-06 06:05:00,Mobile,Chrome,Facebook,P_143,Home & Kitchen,1223.6,0.0,COD,Mumbai
790,S_1657,U_434,Purchase,2025-07-01 19:05:00,Desktop,Edge,Email,P_142,Beauty,3057.63,0.0,Debit Card,Mumbai
791,S_1636,U_307,Homepage,2025-09-24 02:15:00,Desktop,Firefox,Facebook,P_226,Clothing,4261.82,0.0,Credit Card,Bangalore
792,S_1272,U_793,Add_to_Cart,2025-09-09 18:32:00,Tablet,Edge,Google,P_241,Home & Kitchen,3056.83,3214.26,Debit Card,Delhi
793,S_1538,U_161,Product_Page,2025-06-28 20:33:00,Desktop,Safari,Direct,P_208,Electronics,2049.67,0.0,COD,Bangalore
794,S_1619,U_2,Add_to_Cart,2025-07-15 09:06:00,Desktop,Edge,Instagram,P_267,Electronics,677.07,8948.66,COD,Mumbai
795,S_1995,U_471,Homepage,2025-09-07 08:24:00,Desktop,Firefox,Direct,P_295,Clothing,1999.83,0.0,COD,Delhi
796,S_1271,U_196,Checkout,2025-09-12 02:29:00,Desktop,Chrome,Direct,P_149,Home & Kitchen,1155.72,0.0,Credit Card,Hyderabad
797,S_1645,U_270,Purchase,2025-10-07 00:17:00,Desktop,Edge,Direct,P_101,Clothing,4816.06,2628.54,UPI,Hyderabad
798,S_1635,U_270,Add_to_Cart,2025-07-06 02:14:00,Mobile,Edge,Facebook,P_138,Beauty,3660.65,8596.69,UPI,Chennai
799,S_1823,U_617,Add_to_Cart,2025-09-13 16:20:00,Desktop,Firefox,Facebook,P_197,Electronics,3822.1,0.0,UPI,Kolkata
800,S_1680,U_267,Purchase,2025-08-08 19:53:00,Mobile,Chrome,Instagram,P_114,Sportswear,2349.06,6787.14,Debit Card,Mumbai
801,S_1140,U_601,Add_to_Cart,2025-10-06 16:15:00,Desktop,Chrome,Facebook,P_132,Electronics,816.83,9695.56,COD,Hyderabad
802,S_1917,U_317,Homepage,2025-07-13 18:41:00,Desktop,Safari,Facebook,P_143,Home & Kitchen,1553.57,0.0,Credit Card,Delhi
803,S_1470,U_491,Add_to_Cart,2025-06-20 19:13:00,Tablet,Safari,Facebook,P_140,Clothing,1520.64,0.0,UPI,Kolkata
804,S_1558,U_287,Add_to_Cart,2025-07-03 21:09:00,Desktop,Firefox,Facebook,P_274,Electronics,2587.86,0.0,UPI,Kolkata
805,S_1431,U_252,Product_Page,2025-07-13 16:44:00,Mobile,Chrome,Google,P_102,Sportswear,2466.6,0.0,Debit Card,Hyderabad
806,S_1187,U_94,Add_to_Cart,2025-08-24 19:52:00,Mobile,Chrome,Instagram,P_254,Sportswear,2337.02,0.0,Debit Card,Bangalore
807,S_1640,U_508,Purchase,2025-08-04 06:37:00,Desktop,Safari,Facebook,P_151,Clothing,2631.09,0.0,UPI,Bangalore
808,S_1167,U_452,Purchase,2025-06-07 07:00:00,Tablet,Safari,Instagram,P_164,Clothing,4939.01,2461.48,COD,Bangalore
809,S_1571,U_793,Product_Page,2025-06-20 19:56:00,Desktop,Firefox,Email,P_108,Electronics,1702.26,0.0,COD,Kolkata
810,S_1252,U_196,Homepage,2025-09-21 13:50:00,Mobile,Chrome,Google,P_153,Home & Kitchen,3191.77,0.0,Debit Card,Bangalore
811,S_1873,U_610,Purchase,2025-09-14 09:32:00,Desktop,Edge,Facebook,P_228,Beauty,1425.69,9794.98,Debit Card,Bangalore
812,S_1100,U_119,Checkout,2025-10-07 18:06:00,Mobile,Safari,Google,P_148,Sportswear,2493.05,0.0,COD,Kolkata
813,S_1609,U_730,Homepage,2025-06-16 16:07:00,Desktop,Firefox,Google,P_262,Clothing,1240.23,0.0,Debit Card,Chennai
814,S_1726,U_545,Purchase,2025-06-06 03:43:00,Mobile,Chrome,Email,P_143,Beauty,2923.5,0.0,Debit Card,Bangalore
815,S_1198,U_244,Checkout,2025-08-24 04:10:00,Mobile,Chrome,Instagram,P_134,Beauty,1545.56,0.0,COD,Chennai
816,S_1863,U_372,Product_Page,2025-08-08 12:10:00,Tablet,Safari,Google,P_239,Beauty,472.91,0.0,COD,Chennai
817,S_1846,U_124,Add_to_Cart,2025-10-31 14:26:00,Tablet,Firefox,Direct,P_186,Home & Kitchen,4131.77,0.0,Credit Card,Hyderabad
818,S_1296,U_769,Product_Page,2025-10-10 08:47:00,Mobile,Edge,Email,P_184,Clothing,902.8,7690.06,Debit Card,Kolkata
819,S_1913,U_593,Homepage,2025-08-06 22:21:00,Mobile,Safari,Direct,P_148,Sportswear,2029.78,0.0,Debit Card,Delhi
820,S_1134,U_589,Product_Page,2025-07-26 15:01:00,Desktop,Firefox,Email,P_114,Clothing,2542.73,5842.78,Credit Card,Bangalore
821,S_1818,U_194,Checkout,2025-08-03 01:24:00,Desktop,Chrome,Direct,P_283,Electronics,2332.66,8569.07,Debit Card,Delhi
822,S_1139,U_517,Homepage,2025-10-10 14:21:00,Desktop,Edge,Direct,P_291,Sportswear,3710.63,0.0,Debit Card,Mumbai
823,S_1945,U_40,Product_Page,2025-06-10 22:28:00,Desktop,Firefox,Google,P_258,Clothing,3104.85,1672.71,UPI,Chennai
824,S_1366,U_612,Product_Page,2025-08-27 21:34:00,Desktop,Edge,Google,P_291,Sportswear,1688.24,2833.58,UPI,Mumbai
825,S_1383,U_272,Product_Page,2025-10-03 16:57:00,Mobile,Firefox,Email,P_136,Electronics,543.0,3299.9,UPI,Chennai
826,S_1493,U_429,Purchase,2025-07-09 04:42:00,Desktop,Firefox,Instagram,P_255,Sportswear,3907.7,0.0,Credit Card,Bangalore
827,S_1816,U_19,Product_Page,2025-07-22 01:04:00,Mobile,Firefox,Google,P_136,Beauty,1956.88,6431.14,Debit Card,Mumbai
828,S_1385,U_96,Product_Page,2025-08-09 20:48:00,Desktop,Firefox,Google,P_186,Home & Kitchen,4481.71,0.0,Credit Card,Kolkata
829,S_1403,U_580,Add_to_Cart,2025-10-22 18:26:00,Desktop,Edge,Facebook,P_114,Electronics,2156.77,2001.95,Credit Card,Hyderabad
830,S_1376,U_292,Product_Page,2025-06-03 20:47:00,Mobile,Safari,Google,P_281,Sportswear,3673.0,0.0,Debit Card,Mumbai
831,S_1637,U_151,Homepage,2025-10-11 20:24:00,Mobile,Edge,Instagram,P_296,Electronics,4715.95,0.0,COD,Chennai
832,S_1850,U_772,Product_Page,2025-10-08 10:51:00,Mobile,Firefox,Facebook,P_114,Beauty,3360.42,0.0,COD,Kolkata
833,S_1774,U_219,Homepage,2025-07-23 17:27:00,Mobile,Edge,Direct,P_264,Home & Kitchen,2243.4,0.0,Debit Card,Chennai
834,S_1010,U_177,Homepage,2025-09-03 06:09:00,Desktop,Edge,Direct,P_177,Electronics,2966.78,0.0,COD,Delhi
835,S_1079,U_219,Product_Page,2025-09-01 16:02:00,Mobile,Edge,Facebook,P_289,Beauty,2854.19,0.0,UPI,Mumbai
836,S_1963,U_308,Product_Page,2025-10-26 03:52:00,Desktop,Firefox,Facebook,P_131,Beauty,3048.65,0.0,Debit Card,Hyderabad
837,S_1404,U_612,Purchase,2025-09-19 20:00:00,Desktop,Edge,Facebook,P_150,Beauty,990.05,9397.47,Credit Card,Bangalore
838,S_1685,U_615,Product_Page,2025-06-17 15:23:00,Mobile,Chrome,Email,P_222,Sportswear,3583.0,0.0,UPI,Delhi
839,S_1478,U_531,Add_to_Cart,2025-07-09 08:25:00,Desktop,Firefox,Instagram,P_116,Clothing,981.7,0.0,Credit Card,Mumbai
840,S_1531,U_385,Add_to_Cart,2025-09-08 04:03:00,Desktop,Edge,Instagram,P_219,Electronics,368.7,0.0,COD,Delhi
841,S_1088,U_611,Homepage,2025-07-04 16:39:00,Tablet,Chrome,Direct,P_115,Clothing,3236.47,0.0,Debit Card,Mumbai
842,S_1044,U_144,Add_to_Cart,2025-10-07 04:18:00,Tablet,Edge,Direct,P_201,Beauty,849.49,0.0,UPI,Bangalore
843,S_1466,U_393,Homepage,2025-09-02 07:53:00,Desktop,Safari,Direct,P_163,Clothing,3920.93,0.0,Debit Card,Bangalore
844,S_1635,U_608,Purchase,2025-10-20 02:40:00,Desktop,Edge,Google,P_276,Beauty,4370.04,0.0,UPI,Hyderabad
845,S_1422,U_721,Homepage,2025-06-12 04:05:00,Desktop,Edge,Direct,P_243,Beauty,4740.26,0.0,UPI,Delhi
846,S_1215,U_787,Product_Page,2025-09-04 21:49:00,Desktop,Safari,Facebook,P_284,Home & Kitchen,3423.04,0.0,UPI,Hyderabad
847,S_1788,U_626,Homepage,2025-07-15 06:27:00,Tablet,Firefox,Direct,P_121,Home & Kitchen,2565.47,787.19,Debit Card,Mumbai
848,S_1383,U_441,Purchase,2025-10-01 20:51:00,Desktop,Safari,Facebook,P_223,Clothing,1955.72,0.0,UPI,Bangalore
849,S_1786,U_622,Product_Page,2025-10-27 01:16:00,Mobile,Firefox,Email,P_253,Electronics,2607.35,0.0,UPI,Bangalore
850,S_1233,U_120,Add_to_Cart,2025-08-01 07:59:00,Desktop,Safari,Google,P_263,Clothing,1194.66,0.0,Debit Card,Chennai
851,S_1662,U_444,Homepage,2025-06-17 04:15:00,Tablet,Edge,Google,P_196,Electronics,1937.59,5605.89,Credit Card,Chennai
852,S_1863,U_102,Add_to_Cart,2025-10-19 17:14:00,Desktop,Edge,Instagram,P_155,Clothing,3674.27,6604.45,COD,Hyderabad
853,S_1157,U_274,Homepage,2025-08-06 08:17:00,Mobile,Firefox,Email,P_126,Sportswear,1321.89,0.0,Debit Card,Delhi
854,S_1967,U_36,Checkout,2025-08-17 22:57:00,Desktop,Firefox,Facebook,P_106,Sportswear,1541.12,9048.13,Debit Card,Mumbai
855,S_1673,U_532,Homepage,2025-06-13 12:37:00,Mobile,Chrome,Email,P_202,Electronics,3821.84,0.0,UPI,Hyderabad
856,S_1330,U_514,Homepage,2025-07-18 00:13:00,Desktop,Chrome,Google,P_222,Home & Kitchen,1135.83,9450.56,Debit Card,Bangalore
857,S_1297,U_333,Homepage,2025-06-06 13:51:00,Desktop,Edge,Facebook,P_245,Electronics,1455.67,4606.53,Debit Card,Bangalore
858,S_1355,U_113,Product_Page,2025-08-12 20:05:00,Tablet,Edge,Email,P_111,Clothing,382.47,0.0,COD,Bangalore
859,S_1693,U_602,Add_to_Cart,2025-09-02 10:27:00,Tablet,Chrome,Google,P_287,Beauty,3684.24,2966.28,Debit Card,Mumbai
860,S_1565,U_277,Homepage,2025-06-27 13:15:00,Mobile,Chrome,Facebook,P_147,Sportswear,3204.15,0.0,UPI,Hyderabad
861,S_1126,U_243,Checkout,2025-06-05 03:18:00,Mobile,Firefox,Facebook,P_197,Beauty,3563.61,0.0,COD,Mumbai
862,S_1487,U_440,Product_Page,2025-08-08 12:50:00,Mobile,Safari,Google,P_180,Sportswear,1307.34,0.0,Debit Card,Kolkata
863,S_1097,U_354,Product_Page,2025-10-17 12:44:00,Desktop,Firefox,Facebook,P_295,Clothing,3530.67,0.0,UPI,Bangalore
864,S_1130,U_161,Product_Page,2025-06-16 05:19:00,Desktop,Chrome,Google,P_173,Sportswear,3102.97,0.0,COD,Chennai
865,S_1169,U_657,Product_Page,2025-09-24 05:09:00,Desktop,Edge,Direct,P_154,Electronics,2020.78,0.0,Debit Card,Hyderabad
866,S_1182,U_587,Add_to_Cart,2025-07-06 05:05:00,Mobile,Chrome,Direct,P_212,Beauty,2357.78,7494.29,UPI,Chennai
867,S_1134,U_620,Homepage,2025-07-03 18:48:00,Desktop,Edge,Facebook,P_145,Beauty,2969.23,2056.33,COD,Hyderabad
868,S_1971,U_764,Homepage,2025-06-26 11:49:00,Desktop,Edge,Facebook,P_111,Clothing,2618.47,0.0,UPI,Bangalore
869,S_1726,U_1,Checkout,2025-09-18 13:03:00,Mobile,Edge,Google,P_197,Beauty,3316.59,0.0,COD,Chennai
870,S_1341,U_789,Purchase,2025-08-27 10:17:00,Mobile,Edge,Facebook,P_141,Clothing,1150.6,0.0,Debit Card,Chennai
871,S_1702,U_394,Product_Page,2025-09-23 21:34:00,Desktop,Safari,Instagram,P_102,Home & Kitchen,2841.34,1215.35,Credit Card,Hyderabad
872,S_1968,U_100,Product_Page,2025-09-16 02:36:00,Desktop,Chrome,Direct,P_230,Electronics,2416.31,0.0,COD,Kolkata
873,S_1461,U_553,Add_to_Cart,2025-06-14 22:38:00,Desktop,Firefox,Facebook,P_292,Sportswear,2466.8,0.0,Debit Card,Kolkata
874,S_1476,U_594,Product_Page,2025-10-11 04:47:00,Desktop,Edge,Facebook,P_193,Sportswear,2506.1,0.0,COD,Chennai
875,S_1702,U_715,Homepage,2025-09-20 21:54:00,Desktop,Edge,Email,P_198,Sportswear,4442.92,2166.17,Credit Card,Chennai
876,S_1354,U_687,Homepage,2025-08-15 09:10:00,Mobile,Firefox,Facebook,P_272,Home & Kitchen,4147.55,6669.67,UPI,Bangalore
877,S_1523,U_109,Add_to_Cart,2025-08-23 15:27:00,Mobile,Firefox,Instagram,P_228,Electronics,3258.98,7699.41,Credit Card,Hyderabad
878,S_1118,U_75,Add_to_Cart,2025-10-14 05:31:00,Mobile,Edge,Direct,P_157,Beauty,3667.49,2849.76,Credit Card,Hyderabad
879,S_1597,U_621,Homepage,2025-07-07 13:53:00,Desktop,Firefox,Email,P_240,Beauty,501.17,0.0,UPI,Delhi
880,S_1079,U_648,Homepage,2025-07-11 16:23:00,Mobile,Firefox,Google,P_258,Electronics,3796.76,4744.78,Credit Card,Hyderabad
881,S_1085,U_4,Homepage,2025-10-03 18:07:00,Desktop,Safari,Google,P_247,Electronics,2584.97,0.0,Debit Card,Bangalore
882,S_1349,U_106,Add_to_Cart,2025-10-19 10:19:00,Mobile,Firefox,Direct,P_139,Sportswear,1793.41,0.0,COD,Chennai
883,S_1003,U_180,Homepage,2025-08-10 01:22:00,Mobile,Chrome,Google,P_195,Beauty,956.95,0.0,Credit Card,Delhi
884,S_1019,U_585,Homepage,2025-09-20 00:46:00,Desktop,Chrome,Instagram,P_201,Electronics,653.48,0.0,COD,Chennai
885,S_1341,U_596,Checkout,2025-08-28 02:12:00,Desktop,Chrome,Facebook,P_132,Beauty,510.96,0.0,COD,Hyderabad
886,S_1172,U_228,Homepage,2025-08-15 14:09:00,Mobile,Edge,Direct,P_212,Electronics,1060.44,0.0,UPI,Mumbai
887,S_1431,U_705,Add_to_Cart,2025-10-03 05:59:00,Desktop,Chrome,Email,P_204,Clothing,441.68,8102.97,Credit Card,Chennai
888,S_1233,U_175,Homepage,2025-10-25 10:11:00,Mobile,Safari,Facebook,P_251,Sportswear,3743.42,4130.36,UPI,Kolkata
889,S_1965,U_471,Homepage,2025-06-14 05:51:00,Desktop,Chrome,Google,P_278,Electronics,1468.49,2110.52,UPI,Hyderabad
890,S_1194,U_577,Homepage,2025-06-03 19:46:00,Mobile,Edge,Google,P_265,Home & Kitchen,2033.08,8483.91,COD,Kolkata
891,S_1792,U_642,Add_to_Cart,2025-09-10 20:42:00,Desktop,Safari,Email,P_171,Electronics,4166.77,0.0,Debit Card,Bangalore
892,S_1145,U_503,Checkout,2025-08-27 20:44:00,Desktop,Chrome,Instagram,P_237,Clothing,838.89,0.0,COD,Kolkata
893,S_1706,U_605,Checkout,2025-06-27 00:42:00,Mobile,Safari,Email,P_287,Home & Kitchen,4227.29,8265.78,UPI,Hyderabad
894,S_1487,U_722,Product_Page,2025-10-27 14:27:00,Desktop,Safari,Direct,P_210,Home & Kitchen,3305.84,0.0,Credit Card,Delhi
895,S_1614,U_717,Add_to_Cart,2025-06-29 20:37:00,Desktop,Edge,Email,P_101,Electronics,1907.54,0.0,Debit Card,Kolkata
896,S_1127,U_110,Homepage,2025-08-28 06:14:00,Desktop,Edge,Google,P_101,Clothing,853.69,0.0,Debit Card,Mumbai
897,S_1814,U_648,Product_Page,2025-06-03 17:41:00,Desktop,Safari,Instagram,P_151,Home & Kitchen,730.02,6771.54,Credit Card,Mumbai
898,S_1744,U_660,Checkout,2025-08-06 03:27:00,Desktop,Chrome,Instagram,P_110,Sportswear,1876.92,5969.59,Credit Card,Mumbai
899,S_1115,U_727,Homepage,2025-08-10 11:52:00,Desktop,Edge,Email,P_186,Sportswear,959.61,0.0,Debit Card,Kolkata
900,S_1375,U_558,Homepage,2025-06-20 07:38:00,Tablet,Safari,Direct,P_269,Beauty,1558.24,924.91,UPI,Bangalore
901,S_1373,U_369,Homepage,2025-08-18 19:03:00,Desktop,Firefox,Google,P_155,Beauty,548.89,0.0,Debit Card,Mumbai
902,S_1750,U_526,Homepage,2025-08-02 02:35:00,Mobile,Firefox,Facebook,P_186,Clothing,3096.54,0.0,Debit Card,Chennai
903,S_1842,U_452,Homepage,2025-08-21 11:07:00,Desktop,Edge,Instagram,P_205,Home & Kitchen,982.8,0.0,Debit Card,Bangalore
904,S_1698,U_542,Add_to_Cart,2025-09-25 08:35:00,Desktop,Chrome,Email,P_177,Sportswear,3856.64,0.0,UPI,Hyderabad
905,S_1021,U_33,Product_Page,2025-06-02 15:36:00,Tablet,Firefox,Direct,P_171,Sportswear,1325.42,4349.86,Credit Card,Delhi
906,S_1572,U_134,Checkout,2025-09-06 03:37:00,Desktop,Firefox,Direct,P_167,Clothing,4050.49,0.0,Credit Card,Bangalore
907,S_1548,U_164,Checkout,2025-07-01 16:36:00,Tablet,Firefox,Google,P_251,Home & Kitchen,1192.45,5842.34,Credit Card,Delhi
908,S_1783,U_370,Product_Page,2025-09-26 02:39:00,Desktop,Chrome,Instagram,P_129,Clothing,3690.42,0.0,UPI,Bangalore
909,S_1942,U_782,Product_Page,2025-10-05 15:43:00,Mobile,Chrome,Google,P_198,Electronics,1865.45,2930.56,UPI,Hyderabad
910,S_1473,U_198,Product_Page,2025-08-06 15:52:00,Mobile,Edge,Facebook,P_241,Sportswear,3040.66,0.0,Credit Card,Delhi
911,S_1840,U_476,Add_to_Cart,2025-06-14 20:17:00,Mobile,Edge,Facebook,P_145,Clothing,481.71,7700.95,COD,Bangalore
912,S_1731,U_374,Product_Page,2025-10-05 04:48:00,Mobile,Firefox,Facebook,P_214,Clothing,2627.65,0.0,COD,Delhi
913,S_1594,U_484,Add_to_Cart,2025-09-26 19:32:00,Mobile,Chrome,Direct,P_226,Electronics,998.83,0.0,Credit Card,Mumbai
914,S_1761,U_327,Product_Page,2025-06-03 16:57:00,Desktop,Safari,Instagram,P_172,Beauty,2585.71,0.0,COD,Mumbai
